id,type,contentType,pagetitle,longtitle,description,alias,link_attributes,published,pub_date,unpub_date,parent,isfolder,introtext,content,richtext,template,menuindex,searchable,cacheable,createdby,createdon,editedby,editedon,deleted,deletedon,deletedby,publishedon,publishedby,menutitle,donthit,privateweb,privatemgr,content_dispo,hidemenu,class_key,context_key,content_type,uri,uri_override,hide_children_in_tree,show_in_tree,properties,alias_visible
1,document,text/html,Сайт,"","",main,"",1,"0","0","0",1,"","<p align=""center""><strong style=""line-height: 1.5em;""> </strong></p>
<p><strong> </strong></p>",1,1,"0",1,1,1,1420205779,8,1577689236,"0","0","0","0","0",Тарифи,"0","0","0","0","0",modDocument,web,1,main/,"0","0",1,,1
29,document,text/html,---СЛУЖБОВІ---,"","",sluzhbovі,"",1,"0","0","0",1,"","",1,1,5,1,1,1,1420330643,1,1642329042,"0","0","0",1456877820,1,"","0","0","0","0",1,modDocument,web,1,sluzhbovi/,"0","0",1,,1
4,document,text/html,Річний план закупівель,"","",rіchnij-plan-zakupіvel,"","0","0","0",3,"0","","<a href=""files/30514446-plan.pdf"">Річний план закупівель</a> ПТМ „Ковельтепло„ на 2015 рік",1,1,2,1,1,1,1420235150,9,1628766638,"0","0","0","0","0","","0","0","0","0","0",modDocument,web,1,richnij-plan-zakupivel.html,"0","0",1,,1
6,document,text/html,Підприємство,"","",pidpriemstvo,"",1,"0","0",1,1,"","<p><strong><span style=""font-size: 160%;"">Підприємство теплових мереж <strong>«КОВЕЛЬТЕПЛО»</strong></span></strong><br /><strong><br /></strong><strong><br />Графік роботи</strong><strong>:</strong></p>
<p>понеділок - четвер 08:00 - 17:15<br />п'ятниця 08:00 - 16:00<br />субота, неділя: вихідні</p>
<p> <strong>Електронна адреса: </strong>office@kovelteplo.org.ua</p>
<p> </p>
<div> </div>",1,1,1,1,1,1,1420292479,9,1686741729,"0","0","0",1457217360,1,"","0","0","0","0","0",modDocument,web,1,pidpriemstvo/,"0","0",1,,1
7,document,text/html,Споживачам,"","",spozhivacham,"",1,"0","0",1,1,"","",1,1,2,1,1,1,1420292502,1,1641995927,"0","0","0",1420123260,1,"","0","0","0","0","0",modDocument,web,1,spozhivacham/,"0","0",1,,1
8,document,text/html,"Перелік, вартість та умови надання споживачам додаткових послуг","","",tarifi,"",1,"0","0",58,"0","","<p style=""text-align: center;"">Перелік, вартість та умови надання споживачам додаткових послуг</p>
<p> <span style=""line-height: 1.5em;"">  Споживачам додаткові послуги надаються за умови звернення до ПТМ «Ковельтепло» (заяви), оплата проводиться на підставі складеної калькуляції, виставленого рахунку, акту виконаних робіт, договору тощо.</span></p>
<p>Вартість послуг на встановлення та зняття пломби для припинення і відновлення постачання гарячої води у квартирі споживача:</p>
<table style=""width: 612px;"" border=""1"" cellspacing=""0"" cellpadding=""0"">
<tbody>
<tr>
<td valign=""top"" width=""54"">
<p align=""center"">№ п/п</p>
</td>
<td valign=""top"" width=""331"">
<p align=""center"">Послуга</p>
</td>
<td valign=""top"" width=""76"">
<p align=""center"">Ціна без ПДВ, грн.</p>
</td>
<td valign=""top"" width=""76"">
<p align=""center"">ПДВ, грн.</p>
</td>
<td valign=""top"" width=""76"">
<p align=""center"">Ціна з ПДВ, грн.</p>
</td>
</tr>
<tr>
<td valign=""top"" width=""54"">
<p>1.</p>
</td>
<td valign=""top"" width=""331"">
<p>Встановлення пломби для припинення постачання гарячої води у квартирі споживача</p>
</td>
<td style=""text-align: center;"" valign=""top"" width=""76"">
<p> 98,22</p>
</td>
<td style=""text-align: center;"" valign=""top"" width=""76""> 19,64</td>
<td style=""text-align: center;"" valign=""top"" width=""76""> 117,86</td>
</tr>
<tr>
<td valign=""top"" width=""54"">
<p>2.</p>
</td>
<td valign=""top"" width=""331"">
<p>Зняття пломби для відновлення постачання гарячої води у квартирі споживача</p>
</td>
<td style=""text-align: center;"" valign=""top"" width=""76"">
<p> 47,67</p>
</td>
<td style=""text-align: center;"" valign=""top"" width=""76""> 9,53</td>
<td style=""text-align: center;"" valign=""top"" width=""76""> 57,20</td>
</tr>
</tbody>
</table>
<br />Вартість послуг на періодичну повірку квартирних засобів облігу гарячогота холодного водопостачання<br /><br />
<table style=""width: 628px;"" border=""0"" cellspacing=""0"" cellpadding=""0""><colgroup><col width=""28"" /> <col width=""240"" /> <col span=""6"" width=""60"" /> </colgroup>
<tbody>
<tr>
<td class=""xl71"" style=""text-align: center;"" rowspan=""2"" width=""28"" height=""85"">№<br />п/п</td>
<td class=""xl71"" style=""text-align: center;"" rowspan=""2"" width=""240"">Послуга</td>
<td class=""xl76"" style=""text-align: center;"" colspan=""3"" width=""180"">1 шт.</td>
<td class=""xl76"" style=""text-align: center;"" colspan=""3"" width=""180"">2 шт.</td>
</tr>
<tr>
<td class=""xl71"" style=""text-align: center;"" width=""60"" height=""65"">Ціна без ПДВ, грн.</td>
<td class=""xl71"" style=""text-align: center;"" width=""60"">ПДВ, грн.</td>
<td class=""xl71"" style=""text-align: center;"" width=""60"">Ціна з ПДВ, грн.</td>
<td class=""xl71"" style=""text-align: center;"" width=""60"">Ціна без ПДВ, грн.</td>
<td class=""xl71"" style=""text-align: center;"" width=""60"">ПДВ, грн.</td>
<td class=""xl71"" style=""text-align: center;"" width=""60"">Ціна з ПДВ, грн.</td>
</tr>
<tr>
<td class=""xl72"" colspan=""8"" width=""628"" height=""20"">Проливна установка АС-П</td>
</tr>
<tr>
<td class=""xl67"" width=""28"" height=""60"">1</td>
<td class=""xl65"" width=""240"">Періодична повірка, огляд та опломбування квартирного засобу обліку <span class=""font5"">гарячої води</span></td>
<td class=""xl66"">158,43</td>
<td class=""xl66"">31,69</td>
<td class=""xl66"">190,12</td>
<td class=""xl66"">316,87</td>
<td class=""xl66"">63,37</td>
<td class=""xl66"">380,24</td>
</tr>
<tr>
<td class=""xl72"" colspan=""8"" width=""628"" height=""20"">Проливна установка АС-20 в зборі</td>
</tr>
<tr>
<td class=""xl67"" width=""28"" height=""98"">2</td>
<td class=""xl65"" width=""240"">Періодична повірка (в тому числі, демотаж, транспортування та монтаж), огляд та опломбування/ розпломбування квартирного засобу обліку <span class=""font5"">гарячої води</span></td>
<td class=""xl66"">171,74</td>
<td class=""xl66"">34,35</td>
<td class=""xl66"">206,09</td>
<td class=""xl66"">325,96</td>
<td class=""xl66"">65,19</td>
<td class=""xl66"">391,15</td>
</tr>
<tr>
<td class=""xl67"" width=""28"" height=""78"">3</td>
<td class=""xl65"" width=""240"">Періодична повірка, огляд та опломбування/розпломбування квартирного засобу обліку <span class=""font5"">гарячої води (доставка споживача)</span></td>
<td class=""xl66"">137,95</td>
<td class=""xl66"">27,59</td>
<td class=""xl66"">165,54</td>
<td class=""xl66"">257,80</td>
<td class=""xl66"">51,56</td>
<td class=""xl66"">309,36</td>
</tr>
<tr>
<td class=""xl68"" height=""20""> </td>
<td class=""xl63""> </td>
<td class=""xl63""> </td>
<td class=""xl63""> </td>
<td class=""xl63""> </td>
<td class=""xl63""> </td>
<td class=""xl63""> </td>
<td class=""xl63""> </td>
</tr>
<tr>
<td class=""xl70"" width=""28"" height=""20""> </td>
<td class=""xl75"" colspan=""7"" width=""600"">Примітка: <span class=""font6"">вартість ремонту та запчастин оплачується додатково</span></td>
</tr>
</tbody>
</table>",1,1,"0",1,1,1,1420292523,8,1642159849,"0","0","0",1456401900,3,"","0","0","0","0","0",modDocument,web,1,tarifi.html,"0","0",1,,1
9,document,text/html,Інформація,"","",informacziya,"",1,"0","0",1,1,"","",1,1,3,1,1,1,1420296047,1,1699305648,"0","0","0",1420296000,1,"","0","0","0","0","0",modDocument,web,1,informacziya/,"0","0",1,"{""core"":{""responseCode"":""HTTP\/1.1 301 Moved Permanently""}}",1
10,document,text/html,Населенню,"","",naselennyu,"",1,"0","0",7,"0","","",1,1,"0",1,1,1,1420296334,1,1641991077,"0","0","0",1420296300,1,"","0","0","0","0","0",modDocument,web,1,naselennyu.html,"0","0",1,,1
16,document,text/html,Державні закупівлі,"","",derzhavnі-zakupіvlі,"",1,"0","0",9,"0","","",1,1,8,1,1,1,1420303751,9,1651756923,"0","0","0",1651756923,9,"","0","0","0","0","0",modDocument,web,1,derzhavni-zakupivli.html,"0","0",1,,1
18,document,text/html,Телефон аварійно-диспетчерської служби: 5-96-95,"","",tel.-5-96-95-avarіjno-dispetcherska-sluzhba,"","0","0","0",17,"0","","Аварійно-диспетчерська служба контролює роботу котелень, теплових мереж та вживає невідкладних заходів щодо локалізації та ліквідації аварій.<br />Телефон аварійно-диспетчерської служби: 5-96-95",1,1,"0",1,1,1,1420314584,1,1622446057,"0","0","0","0","0","","0","0","0","0","0",modDocument,web,1,tel.-5-96-95-avarijno-dispetcherska-sluzhba.html,"0","0",1,,1
19,document,text/html,Графік подачі гарячої води,"","",grafіk-podachі-garyachoї-vodi,"","0","0","0",17,"0","","<p><span style=""font-size: 160%;"">У Ковелі змінено графік подачі гарячої води</span><br /> Керуючись ст.30 Закону України «Про місцеве самоврядування в Україні» та враховуючи лист ПТМ «Ковельтепло» від 14.10.2014р. №3665, згідно з рішенням виконавчого комітету № 358 від 20.10.2014 підприємство теплових мереж «Ковельтепло» подаватиме гарячу воду в місті Ковелі з 24 жовтня 2014 року згідно наступного графіка:</p>
<p>- щосуботи з 6.00 год. до 24.00 год.<br />- щонеділі та у святкові дні з 12.00 год. до 24.00 год.</p>",1,1,1,1,1,1,1420314788,1,1457055646,"0","0","0","0","0","","0","0","0","0","0",modDocument,web,1,grafik-podachi-garyachoi-vodi.html,"0","0",1,,1
21,document,text/html,Опалювальний сезон розпочнеться 21.10.2014,"","",opalyuvalnij-sezon-rozpochnetsya-21.10.2014,"","0","0","0",3,"0","","<p>Сьогодні, голова облдержадміністрації Володимир Гунчик підписав відповідне розпорядження про початок опалювального сезону 2014-2015 років.</p>
<p>Відповідно до документу, головам райдержадміністрацій доручено, та міським головам міст обласного значення – рекомендовано , забезпечити уже з п’ятниці, 24 жовтня, початок опалювального сезону в населених пунктах області, виходячи з кліматичних умов з моменту встановлення середньодобової температури протягом трьох днів нижче +8 С°, - повідомили у прес-службі Волинської облдержадміністрації.</p>
<p>У першу чергу тепло подаватиметься у дитячі дошкільні установи, лікувально-профілактичні та навчальні заклади.</p>
<p>Для недопущення відключення споживачів від теплової енергії розпорядження вимагає від керівників тримати на постійному контролі стан розрахунків підприємств теплоенергетики за спожитий природний газ та електричну енергію.</p>
<p>Крім того, наголошено на дотриманні використання лімітів природного газу.</p>
<p>До слова, опалювальний сезон у закладах медицини та соціальної сфери, які не використовують для подачі тепла природний газ, розпочнеться раніше.<br /><br /><span>21.10.2014</span></p>",1,1,"0",1,1,1,1420321714,1,1456145394,"0","0","0","0","0","","0","0","0","0","0",modDocument,web,1,opalyuvalnij-sezon-rozpochnetsya-21.10.2014.html,"0","0",1,,1
11,document,text/html,Укладення договорів,"","",ukladennya-dogovorіv,"",1,"0","0",10,"0","","<p style=""font-size: large;"">Укладення /переукладення/ договорів</p>
<p>Укладення договору про надання послуг теплопостачання є обов’язком споживача.</p>
<p>Для того, щоб укласти або переукласти договір необхідно звернутися власнику/співвласнику або повнолітнім членам сім'ї, які зареєстровані в квартирі, до абонентської служби підприємства</p>
<p><span style=""font-size: 140%;"">Перелік документів, необхідних для укладення договору про надання послуг теплопостачання</span> (копії та оригінали наступних документів потрібно мати при собі):</p>
<ul>
<li><span style=""line-height: 1.5em;"">документ, що посвідчує особу споживача (для громадян України — паспорт громадянина України або тимчасове посвідчення громадянина України, видане у зв'язку з втратою паспорта чи у зв'язку з прийняттям громадянства України; для іноземців — національний паспорт або документ що його замінює;</span></li>
<li><span style=""line-height: 1.5em;"">довідку про присвоєння ідентифікаційного номеру (за наявності);</span></li>
<li><span style=""line-height: 1.5em;"">копію технічного паспорту;</span></li>
<li><span style=""line-height: 1.5em;"">документ, що підтверджує право власності на квартиру або право користування квартирою;</span></li>
<li><span style=""line-height: 1.5em;"">довідку про склад сім'ї;</span></li>
<li><span style=""line-height: 1.5em;"">квитанції про оплату послуг теплопостачання.</span></li>
</ul>
<p><span style=""font-size: 140%;"">У разі наявності пільг, окрім вищеназваних документів:</span></p>
<ul>
<li><span style=""line-height: 1.5em;"">копію посвідчення пільговика;</span></li>
<li><span style=""line-height: 1.5em;"">копію довідки про присвоєння ідентифікаційного номеру пільговика;</span></li>
<li><span style=""line-height: 1.5em;"">копію довідки про включення до Єдиного державного автоматизованого реєстру пільговика.</span></li>
</ul>",1,1,"0",1,1,1,1420296806,1,1420297832,"0","0","0",1420296960,1,"","0","0","0","0","0",modDocument,web,1,ukladennya-dogovoriv.html,"0","0",1,,1
12,document,text/html,Якість послуг,"","",yakist-poslug,"",1,"0","0",10,"0","","<p><strong>Якість послуг</strong></p>
<p><span>Згідно п. 16. <a href=""https://zakon.rada.gov.ua/laws/show/830-2019-%D0%BF#Text""><span class=""rvts23"">ПРАВИЛ </span><span class=""rvts23"">надання послуги з постачання теплової енергії </span></a> Перевірка відповідності якості надання послуг проводиться відповідно до </span><a class=""rvts96"" href=""https://zakon.rada.gov.ua/laws/show/1145-2018-%D0%BF#n10"" target=""_blank"">Порядку проведення перевірки відповідності якості надання деяких комунальних послуг та послуг з управління багатоквартирним будинком параметрам, передбаченим договором про надання відповідних послуг</a>.<span><br /></span></p>
<p>У разі неналежного надання або ненадання послуг підприємством споживач повідомляє про це підприємство в усній формі за допомогою телефонного зв'язку чи у письмовій формі за адресами, що зазначені в договорі.</p>
<p>У повідомленні зазначається прізвище, ім'я та по батькові, точна адреса проживання споживача, а також найменування виду неналежно наданої або ненаданої послуги. Повідомлення споживача незалежно від його форми (усна або письмова) обов'язково реєструється представником підприємства у журналі реєстрації заявок споживачів. Представник зобов'язаний повідомити споживачеві відомості про особу, яка прийняла повідомлення (прізвище, ім'я та по батькові), реєстраційний номер повідомлення та час його прийняття.</p>
<p>Представник підприємства, якому відомі причини неналежного надання або ненадання послуги, зобов'язаний невідкладно повідомити про це споживача та зробити відповідну відмітку в журналі реєстрації заявок, що є підставою для визнання підприємством факту неналежного надання або ненадання послуг.</p>
<p>Представник підприємства, якому не відомі причини неналежного надання або ненадання послуг, зобов'язаний узгодити з підприємством точний час та дату встановлення факту ненадання послуг, надання їх не у повному обсязі або перевірки кількісних та/або якісних показників надання послуг. У разі необхідності проведення такої перевірки у приміщенні споживача представник підприємства повинен з'явитися до споживача не пізніше визначеного у договорі строку.</p>
<p>У разі незгоди з результатами перевірки кількісних та/або якісних показників надання послуг споживач і підприємство визначають час і дату повторної перевірки, для проведення якої запрошується представник уповноваженого органу виконавчої влади та/або органу місцевого самоврядування, а також представник об'єднання споживачів. За результатами повторної перевірки складається акт про неналежне надання або ненадання послуг, який підписується споживачем (його представником), представником підприємства, представниками уповноваженого органу виконавчої влади та/або органу місцевого самоврядування, а також представником об'єднання споживачів.<br /> <br /> За результатами перевірки складається акт-претензія про неналежне надання або ненадання послуг (далі акт-претензія), який підписується споживачем та представником підприємства . Акт-претензія складається у двох примірниках по одному для споживача та підприємства.<br /> <br /> У разі неприбуття представника підприємства в установлений договором строк для проведення перевірки кількісних та/або якісних показників або необґрунтованої відмови від підписання акта-претензії такий акт вважається дійсним, якщо його підписали не менш як два споживачі.<br /> <br /> Акт-претензія реєструється уповноваженими особами підприємства у журналі реєстрації актів-претензій. Підприємство зобов'язане розглянути такий акт-претензію і повідомити в установлений договором строк споживача про її задоволення або про відмову у задоволенні з обґрунтуванням причини такої відмови. У разі ненадання протягом установленого строку підприємством відповіді вважається, що він визнав викладені в акті-претензії факти неналежного надання або ненадання послуг. Спори щодо задоволення претензій споживачів розв'язуються у суді. Споживач має право на досудове розв'язання спору шляхом задоволення пред'явленої претензії.</p>
<p>Послуги  надаються  споживачам  безперебійно, виключно за винятком  часу  перерв,  визначених   Законом  України  <a href=""https://zakon.rada.gov.ua/laws/show/2189-19#Text""> ""Про   житлово-комунальні   послуги""</a>. <em> </em>У  разі  планування  перерви  в  наданні послуг виконавець зобов'язаний повідомити про  це  споживача  через  засоби  масової інформації,  а  також  письмово  не  пізніше  ніж за 10 днів до її настання (за винятком перерви, що настала внаслідок аварії або дії непереборної  сили).  У  повідомленні  зазначаються причина та час перерви в наданні відповідних послуг. Рішення про початок  та  закінчення  опалювального  сезону приймається  виконавчими органами відповідних сільських,  селищних та міських рад або місцевими державними адміністраціями виходячи з кліматичних  умов  згідно  з  будівельними  нормами  і  правилами, правилами    технічної    експлуатації,    нормами     санітарного законодавства та іншими нормативними документами.</p>
<p>Послуги з централізованого опалення повинні відповідати  нормативній температурі повітря у приміщеннях  квартири  (будинку  садибного  типу)  за  умови  їх утеплення  споживачами  та  вжиття  власником (балансоутримувачем) будинку та/або виконавцем заходів до  утеплення  місць  загального користування будинку.</p>
<p><strong> </strong></p>
<p><br /><br /></p>",1,1,1,1,1,1,1420297096,9,1667228251,"0","0","0",1420297080,1,"","0","0","0","0","0",modDocument,web,1,yakist-poslug.html,"0","0",1,,1
13,document,text/html,Повірка приладів обліку теплової енергії,"","",priladi-obliku,"",1,"0","0",10,"0","","<p>Відповідно до ст. 17 <a href=""https://zakon.rada.gov.ua/laws/show/1314-18#Text"">Закону України «Про метрологію та метрологічну діяльність» (від 05.06.2014р. № 1314-VII із змінами) </a>всі засоби вимірювальної техніки, в тому числі засоби обліку гарячої води, підлягають періодичній повірці.</p>
<p>Так, пунктом 4 статті 17 даного Закону України передбачено, що : <strong>«Періодична повірка, обслуговування та ремонт (у тому числі демонтаж, транспортування і монтаж) вузлів обліку, що забезпечують <span style=""text-decoration: underline;"">індивідуальний облік споживання теплової енергії та води в квартирах (приміщеннях) будинку, здійснюються за рахунок власників таких вузлів обліку, якщо інше не встановлено договором</span>».</strong></p>
<p>Згідно до п.6 ч.1 ст. 1 <a href=""https://zakon.rada.gov.ua/laws/show/2119-19#Text"">Закону України «Про комерційний облік теплової енергії та водопостачання» від 22.06.2017р. № 2119-VIII зі змінами </a>– «<strong>вузол розподільного обліку - вузол обліку, що забезпечує індивідуальний облік споживання відповідної комунальної послуги в будівлях, де налічуються два та більше споживачів».</strong></p>
<p>Пунктом 10 ч. 1 ст. 1 вище вказаного Закону України також визначено, що <em>обслуговування вузлів обліку</em><em> </em><em>–</em> огляд, опломбування/розпломбування, періодична повірка (у тому числі демонтаж, транспортування та монтаж), ремонт засобів вимірювальної техніки, які є складовою частиною вузла обліку, забезпечення дистанційної передачі результатів вимірювання (за наявності), ремонт та заміна допоміжних засобів вузла обліку, а за згодою власника (співвласників) будівлі також охорона або страхування вузла обліку.<br /><br />Детальніше про періодичну повірку квартирних засобів обліку гарячого водопостачання споживачі ПТМ ""Ковельтепло"" можуть дізнатися на нашому сайті за посиланням:<a href=""nagaduiemo-pro-neobxidnist-provedennya-periodichnoi-povirki-kvartirnix-zasobiv-obliku-garyachogo-vodopostachannya!.html""> https://kovelteplo.org.ua/</a><br /><br /><br /><span style=""font-size: 1.5em;""><br /></span></p>",1,1,2,1,1,1,1420297173,9,1666876468,"0","0","0",1420297140,1,"","0","0","0","0","0",modDocument,web,1,priladi-obliku.html,"0","0",1,,1
14,document,text/html,Юридичним особам,"","",yuridichnim-osobam,"",1,"0","0",7,"0","","",1,1,1,1,1,1,1420297202,1,1641991101,"0","0","0",1420297200,1,"","0","0","0","0","0",modDocument,web,1,yuridichnim-osobam.html,"0","0",1,,1
15,document,text/html,Укладення договорів,"","",ukladennya-dogovorіv-ur,"",1,"0","0",14,"0","","<p><strong><span style=""font-size: 100%;"">Для організацій, підприємств та установ</span></strong></p>
<ul>
<li><span style=""line-height: 1.5em;"">Лист на укладання договору на відпуск теплової енергії у вигляді гарячої води;</span></li>
<li><span style=""line-height: 1.5em;"">Копія свідоцтва про державну реєстрацію юридичної особи;</span></li>
<li><span style=""line-height: 1.5em;"">Копія довідки з єдиного державного реєстру підприємств та організацій України;</span></li>
<li><span style=""line-height: 1.5em;"">Копія статуту;</span></li>
<li><span style=""line-height: 1.5em;"">Копія свідоцтва платника податку;</span></li>
<li><span style=""line-height: 1.5em;"">Банківські реквізити;</span></li>
<li><span style=""line-height: 1.5em;"">Копія технічного паспорту, виданого інвентарбюро;</span></li>
<li><span style=""line-height: 1.5em;"">Копія договору купівлі-продажу, копія свідоцтва про реєстрацію права власності на нерухоме майно або договору оренди на приміщення (якщо в ньому обумовлено, що комунальні послуги сплачує орендар);</span></li>
<li><span style=""line-height: 1.5em;"">При переобладнанні квартир під нежитлові приміщення - проект (теплотехнічну частину проекту);</span></li>
<li><span style=""line-height: 1.5em;"">Копія сертифікату відповідності збудованого об'єкту;</span></li>
<li><span style=""line-height: 1.5em;"">При наявності приладів обліку (тепловий лічильник, лічильник гарячої води): копія паспорту теплового лічильника, копія паспорту лічильника гарячої води та копія акту прийняття до розрахунків приладів обліку води </span></li>
</ul>
<p><strong><span style=""font-size: 100%;"">Для фізичних осіб-підприємців</span></strong></p>
<ul>
<li><span style=""line-height: 1.5em;"">Лист на укладання договору на відпуск теплової енергії у вигляді гарячої води;</span></li>
<li><span style=""line-height: 1.5em;"">Копія свідоцтва про державну реєстрацію фізичної особи – підприємця;</span></li>
<li><span style=""line-height: 1.5em;"">Копія свідоцтва платника податку;</span></li>
<li><span style=""line-height: 1.5em;"">Банківські реквізити;</span></li>
<li><span style=""line-height: 1.5em;"">Копія технічного паспорту, виданого інвентарбюро;</span></li>
<li><span style=""line-height: 1.5em;"">Копія договору купівлі-продажу, копія свідоцтва про реєстрацію права власності на нерухоме майно або договору оренди на приміщення (якщо в ньому обумовлено, що комунальні послуги сплачує орендар );</span></li>
<li><span style=""line-height: 1.5em;"">При переобладнанні квартир під нежитлові приміщення ? проект (теплотехнічну частину проекту);</span></li>
<li><span style=""line-height: 1.5em;"">Копія сертифікату відповідності збудованого об'єкту;</span></li>
<li><span style=""line-height: 1.5em;"">При наявності приладів обліку (тепловий лічильник, лічильник гарячої води): копія паспорту теплового лічильника, копія паспорту лічильника гарячої води та копія акту прийняття до розрахунків приладів обліку води</span></li>
</ul>
<p><strong><span style=""font-size: 100%;"">Для фізичних осіб</span></strong></p>
<ul>
<li><span style=""line-height: 1.5em;"">Лист на укладання договору на відпуск теплової енергії у вигляді гарячої води;</span></li>
<li><span style=""line-height: 1.5em;"">Копія паспорту;</span></li>
<li><span style=""line-height: 1.5em;"">Копія довідки про присвоєння ідентифікаційного номеру;</span></li>
<li><span style=""line-height: 1.5em;"">Копія технічного паспорту, виданого інвентарбюро;</span></li>
<li><span style=""line-height: 1.5em;"">Копія договору купівлі-продажу, копія свідоцтва про реєстрацію права власності на нерухоме майно або договору оренди на приміщення (якщо в ньому обумовлено, що комунальні послуги сплачує орендар);</span></li>
<li><span style=""line-height: 1.5em;"">При переобладнанні квартир під нежитлові приміщення - проект (теплотехнічну частину проекту);</span></li>
<li><span style=""line-height: 1.5em;"">Копія сертифікату відповідності збудованого об'єкту;</span></li>
<li><span style=""line-height: 1.5em;"">При наявності приладів обліку (тепловий лічильник, лічильник гарячої води): копія паспорту теплового лічильника, копія паспорту лічильника гарячої води та копія акту прийняття до розрахунків приладів обліку води</span></li>
</ul>
<p><br /><br /><br /></p>",1,1,"0",1,1,1,1420297283,9,1621861320,"0","0","0",1420297260,1,"","0","0","0","0","0",modDocument,web,1,ukladennya-dogovoriv-ur.html,"0","0",1,,1
25,document,text/html,Оголошення про проведення закупівель,"","",ogoloshennya-pro-provedennya-zakupіvel,"","0","0","0",16,"0","","<p><span style=""line-height: 1.5em;""><strong>Код ДК 016- 2010: 24.20.3.</strong> <br />Труби зовнішнього діаметра ТЕСТОВИЙ ЗАПИС.<br /></span><span style=""line-height: 1.5em;"">Дата розкриття 01.01.2001 р.</span></p>
<p><span style=""line-height: 1.5em;""><br /><strong>Код ДК 016-2010: 22.21.2.</strong> <br />Труби, трубки, шланги  ТЕСТОВИЙ ЗАПИС.<br /></span><span style=""line-height: 1.5em;"">Дата розкриття 01.01.2001 р.</span></p>",1,1,"0",1,1,1,1420326285,1,1456917862,"0","0","0","0","0","","0","0","0","0","0",modDocument,web,1,ogoloshennya-pro-provedennya-zakupivel.html,"0","0",1,,1
26,document,text/html,Оголошення про результати торгів,"","",ogoloshennya-pro-rezultati-torgіv,"","0","0","0",16,"0","","",1,1,1,1,1,1,1420326366,1,1456917866,"0","0","0","0","0","","0","0","0","0","0",modDocument,web,1,ogoloshennya-pro-rezultati-torgiv.html,"0","0",1,,1
27,document,text/html,Повідомлення про відміну торгів,"","",povіdomlennya-pro-vіdmіnu-torgіv,"","0","0","0",16,"0","","<p><span><strong>Код ДК 016- 2010: 24.20.3.</strong> <br /></span></p>
<p><span><strong>Код ДК 016-2010: 22.21.2.</strong> <br /><br /></span></p>",1,1,2,1,1,1,1420326417,1,1456917873,"0","0","0","0","0","","0","0","0","0","0",modDocument,web,1,povidomlennya-pro-vidminu-torgiv.html,"0","0",1,,1
28,document,text/html,Графік роботи підприємства,"","",grafіk-roboti-pіdpriєmstva,"",1,"0","0",9,"0","","<strong><strong>Графік роботи ПТМ</strong></strong> <strong>«Ковельтепло»:</strong><br /><br />понеділок - четвер 08:00 - 17:15<br />п'ятниця 08:00 - 16:00<br />субота, неділя: вихідні<br /><br />Додаткову інформацію можна отримати в робочі дні за ном. тел. 4-60-11",1,1,"0",1,1,1,1420326742,9,1642352105,"0","0","0",1420326720,1,"","0","0","0","0","0",modDocument,web,1,grafik-roboti-pidpriiemstva.html,"0","0",1,,1
31,document,text/html,Документи,"","",dokumenti,"",1,"0","0","0",1,"","",1,1,1,1,1,1,1420368937,"0","0","0","0","0",1420368937,1,"","0","0","0","0","0",modDocument,web,1,dokumenti/,"0","0",1,,1
